age,income_k,loan_amount_k,dti,fico,revolving_util,num_derog,months_employed,num_inq_6mo,home_owner,loan_purpose,credit_score,default
54,56.6,44.5,1.0,662,31.7,0,56,0,0,auto,740,0
31,68.6,27.4,1.0,670,26.5,0,40,1,1,home_improvement,741,0
40,73.6,35.8,1.0,688,51.0,0,60,2,0,debt_consolidation,731,0
47,36.1,15.4,1.0,694,13.8,0,7,1,0,other,756,0
41,43.9,62.4,1.7,567,25.2,1,34,2,1,medical,675,0
60,51.2,47.2,1.1,716,28.4,0,51,1,1,auto,741,0
47,69.8,3.8,1.0,708,32.0,0,42,0,0,auto,772,0
52,31.2,42.2,1.6,711,20.0,0,33,0,0,home_improvement,752,0
32,45.3,25.4,1.0,692,19.8,0,9,0,0,debt_consolidation,755,0
41,34.2,34.7,1.2,623,47.2,0,22,0,1,debt_consolidation,723,0
41,74.3,21.8,1.0,748,24.4,0,18,4,1,debt_consolidation,741,1
48,104.6,20.1,1.0,626,18.1,0,58,1,1,home_improvement,744,0
47,15.0,51.7,4.1,682,23.2,1,71,1,1,debt_consolidation,717,0
42,38.2,24.1,1.0,638,50.8,1,5,0,1,auto,715,0
48,62.8,56.9,1.1,668,16.9,0,50,1,0,debt_consolidation,733,0
67,42.3,13.9,1.0,762,1.8,0,6,0,0,auto,783,0
42,17.5,25.4,1.7,695,22.3,1,6,2,1,home_improvement,718,0
34,84.6,24.9,1.0,688,15.2,1,5,2,0,debt_consolidation,734,0
56,89.0,5.7,1.0,753,22.1,2,42,4,0,auto,730,0
59,56.1,30.2,1.0,624,33.0,0,6,0,1,home_improvement,733,0
44,33.6,22.6,1.0,702,62.1,0,30,0,1,debt_consolidation,743,1
53,48.1,16.6,1.0,636,30.2,0,7,1,1,medical,734,0
18,39.7,41.6,1.3,760,46.4,0,204,0,1,home_improvement,759,0
47,43.7,20.2,1.0,796,14.7,1,46,3,1,debt_consolidation,744,0
39,69.4,25.5,1.0,586,24.3,0,36,1,1,home_improvement,722,0
68,90.5,17.0,1.0,687,13.1,1,80,2,1,debt_consolidation,740,0
44,71.4,91.2,1.5,698,9.8,0,46,0,1,debt_consolidation,731,0
64,42.6,17.3,1.0,684,28.7,0,21,1,1,debt_consolidation,746,0
39,37.2,4.6,1.0,770,43.2,0,31,0,0,auto,778,0
38,73.8,9.7,1.0,665,49.0,0,102,1,1,debt_consolidation,747,0
35,25.0,29.9,1.4,730,46.1,1,106,0,1,auto,737,0
28,30.8,28.3,1.1,618,37.8,0,142,1,1,home_improvement,722,0
35,62.4,14.9,1.0,610,34.8,0,41,1,0,debt_consolidation,734,0
55,34.3,49.9,1.7,729,33.5,1,1,0,0,home_improvement,734,0
23,53.4,5.4,1.0,599,53.1,0,147,0,0,debt_consolidation,739,0
43,44.3,18.9,1.0,699,29.7,0,15,0,1,other,755,1
55,64.0,94.3,1.8,602,63.0,0,20,1,1,debt_consolidation,684,1
45,82.3,20.4,1.0,649,57.3,0,7,2,0,auto,730,0
48,49.6,32.9,1.0,776,53.2,0,36,1,0,debt_consolidation,758,0
46,47.5,19.1,1.0,653,38.1,1,36,1,1,debt_consolidation,720,0
48,79.3,48.5,1.0,828,33.1,0,4,1,1,debt_consolidation,766,0
19,94.4,9.7,1.0,585,34.8,1,64,3,1,auto,701,1
60,70.2,29.9,1.0,693,27.1,2,360,0,0,debt_consolidation,739,0
46,42.0,17.6,1.0,703,7.7,1,10,0,1,auto,746,0
35,105.5,41.9,1.0,733,7.7,0,64,4,1,debt_consolidation,738,0
38,33.9,30.0,1.1,836,40.5,2,4,1,1,debt_consolidation,736,0
40,41.6,22.8,1.0,817,24.4,1,81,0,0,auto,772,0
50,46.7,7.3,1.0,595,35.9,0,75,1,0,auto,733,0
28,85.4,47.3,1.0,795,16.8,0,17,1,1,home_improvement,768,0
27,32.0,50.0,1.9,654,41.7,0,74,0,1,home_improvement,727,0
26,36.4,68.3,2.2,683,55.1,0,61,0,1,home_improvement,722,0
53,81.9,41.1,1.0,601,29.1,1,20,4,1,auto,684,0
31,183.9,8.4,1.0,699,39.0,0,41,0,1,debt_consolidation,780,0
43,44.9,19.3,1.0,716,16.1,1,34,2,1,debt_consolidation,733,0
28,34.7,16.1,1.0,624,45.6,1,0,1,1,medical,708,0
41,28.5,49.7,2.1,729,38.0,0,18,0,0,debt_consolidation,749,0
36,94.2,12.9,1.0,703,25.3,0,20,1,0,medical,764,0
33,45.3,13.7,1.0,638,17.2,0,156,1,1,debt_consolidation,743,0
55,120.2,66.3,1.0,607,49.5,0,206,0,0,medical,727,0
43,34.8,23.3,1.0,673,12.8,0,16,0,0,debt_consolidation,754,0
30,41.3,46.4,1.3,722,30.5,2,32,1,1,home_improvement,707,1
70,55.2,16.7,1.0,753,29.7,0,160,0,1,debt_consolidation,775,0
31,39.5,16.0,1.0,653,14.8,1,48,3,0,debt_consolidation,716,0
28,45.4,22.2,1.0,638,7.8,1,118,1,0,medical,728,0
22,79.8,14.5,1.0,774,18.5,1,43,1,0,home_improvement,766,0
61,39.8,24.5,1.0,627,63.8,0,49,1,0,other,722,1
44,27.0,15.6,1.0,684,28.0,0,30,0,0,auto,755,0
46,37.8,32.7,1.0,726,15.9,0,54,2,0,debt_consolidation,748,0
55,79.7,17.2,1.0,755,18.4,0,7,1,1,debt_consolidation,770,0
43,55.9,32.3,1.0,599,47.0,0,313,0,1,auto,731,0
51,83.6,18.9,1.0,585,36.7,0,60,0,1,other,734,0
62,51.3,28.6,1.0,594,20.0,1,6,2,0,auto,704,0
45,56.7,30.9,1.0,629,41.1,0,32,1,1,debt_consolidation,726,0
52,54.1,15.9,1.0,672,30.4,0,6,3,0,debt_consolidation,734,0
45,55.6,69.1,1.5,781,58.5,1,28,1,1,debt_consolidation,723,0
44,46.8,56.4,1.4,726,21.9,1,24,1,1,debt_consolidation,724,0
59,17.0,36.3,2.6,796,17.2,0,26,3,1,debt_consolidation,752,0
49,99.4,17.3,1.0,696,45.9,1,146,0,1,home_improvement,749,0
45,127.7,5.7,1.0,631,36.2,0,1,4,1,debt_consolidation,727,0
20,60.2,4.1,1.0,587,52.6,0,33,2,1,debt_consolidation,717,0
31,78.7,21.6,1.0,738,16.1,1,134,2,1,debt_consolidation,746,0
34,40.8,79.6,2.3,745,31.7,1,34,3,1,auto,701,0
42,53.6,48.4,1.1,638,11.2,0,142,1,1,debt_consolidation,730,1
47,115.9,21.3,1.0,638,67.3,0,2,0,1,debt_consolidation,740,0
44,31.7,44.3,1.7,667,39.6,1,74,2,1,auto,703,0
40,113.7,28.2,1.0,682,29.7,0,1,1,0,debt_consolidation,754,0
46,96.8,12.4,1.0,751,39.7,2,243,0,0,home_improvement,758,0
46,21.0,100.0,5.7,693,29.2,1,70,0,1,other,707,0
53,60.0,10.1,1.0,717,44.2,0,8,1,0,home_improvement,758,0
21,100.4,92.1,1.1,753,25.3,0,33,2,1,home_improvement,728,1
54,48.8,16.3,1.0,728,29.4,1,1,2,0,auto,738,0
65,72.9,10.7,1.0,763,14.8,0,13,0,1,other,784,0
56,25.1,25.5,1.2,739,12.0,0,109,2,0,debt_consolidation,754,0
37,81.3,12.9,1.0,700,28.8,1,27,0,1,home_improvement,750,0
31,69.3,20.0,1.0,676,15.3,1,7,3,0,medical,724,0
41,105.3,11.7,1.0,720,65.9,0,146,0,1,other,767,0
58,31.2,31.9,1.2,654,23.5,0,310,3,0,debt_consolidation,729,0
45,58.4,40.0,1.0,798,31.4,2,20,0,1,debt_consolidation,739,0
18,71.7,20.8,1.0,677,20.3,1,0,0,0,debt_consolidation,741,0
18,46.3,43.7,1.1,577,20.5,0,18,4,1,debt_consolidation,688,1
44,58.3,12.5,1.0,830,46.1,0,38,1,1,debt_consolidation,781,0
70,111.6,32.6,1.0,631,18.7,0,32,0,1,medical,748,0
23,55.2,47.2,1.0,697,23.6,0,5,2,0,home_improvement,733,0
34,29.6,38.9,1.6,751,33.0,0,1,1,1,debt_consolidation,747,1
42,56.5,15.8,1.0,703,25.8,0,11,0,1,debt_consolidation,759,0
46,43.0,53.4,1.5,755,27.4,1,15,0,1,auto,738,0
52,39.6,18.2,1.0,524,71.0,0,21,2,1,debt_consolidation,688,0
23,92.0,30.1,1.0,614,9.7,0,49,0,1,debt_consolidation,744,0
43,52.0,23.7,1.0,603,25.8,1,2,0,1,debt_consolidation,716,0
34,33.6,50.5,1.8,797,5.7,0,45,1,1,other,761,0
52,28.0,63.2,2.7,675,32.8,0,142,1,1,medical,725,0
46,51.3,21.3,1.0,626,35.7,1,0,0,1,home_improvement,720,0
55,94.9,17.6,1.0,723,23.2,0,23,1,1,debt_consolidation,764,1
27,66.2,9.8,1.0,593,57.6,0,26,1,1,home_improvement,721,0
28,71.7,28.0,1.0,730,40.1,0,12,1,0,home_improvement,756,0
33,27.2,14.5,1.0,729,13.8,0,11,0,1,auto,766,0
36,80.5,20.9,1.0,639,55.5,0,56,0,1,home_improvement,741,0
33,39.8,63.8,1.9,760,9.8,1,12,1,0,other,735,0
26,94.0,33.0,1.0,607,31.2,1,91,0,0,debt_consolidation,725,0
34,100.7,15.3,1.0,665,48.0,0,7,1,1,debt_consolidation,744,0
22,51.4,16.5,1.0,496,53.2,0,19,1,1,medical,694,0
53,24.7,31.5,1.5,673,29.0,2,7,0,0,auto,714,1
36,86.5,31.9,1.0,648,15.8,0,16,0,0,home_improvement,750,0
26,58.6,7.0,1.0,678,39.1,1,62,0,0,medical,744,0
43,49.6,13.9,1.0,632,19.9,1,18,0,1,home_improvement,729,0
22,35.4,21.0,1.0,731,47.9,0,9,1,0,debt_consolidation,750,0
46,35.7,13.4,1.0,708,30.4,1,7,1,0,debt_consolidation,738,0
37,58.8,10.7,1.0,719,45.7,0,37,1,0,home_improvement,759,0
62,50.9,5.3,1.0,731,35.6,2,5,2,1,auto,723,0
48,89.0,9.3,1.0,677,20.5,0,68,1,1,auto,758,0
32,17.6,45.4,3.1,714,44.8,1,61,2,0,home_improvement,716,0
52,51.6,63.0,1.5,731,9.3,0,16,0,1,home_improvement,750,1
43,118.1,11.9,1.0,657,42.9,0,2,0,0,debt_consolidation,761,0
49,74.7,49.4,1.0,589,16.8,0,65,0,1,other,726,0
18,27.4,10.5,1.0,775,21.1,0,77,0,0,auto,781,0
36,73.7,39.7,1.0,716,70.6,0,121,0,1,debt_consolidation,746,0
36,38.0,18.5,1.0,747,48.9,0,26,1,0,auto,755,0
57,36.3,28.3,1.0,791,24.1,0,21,1,0,debt_consolidation,768,0
28,36.3,49.5,1.6,651,19.4,1,66,3,0,home_improvement,699,1
45,28.4,30.4,1.3,737,15.4,2,24,3,0,medical,712,0
39,47.1,53.1,1.4,661,30.3,1,2,2,0,debt_consolidation,702,1
25,61.7,15.1,1.0,812,59.8,0,42,1,1,auto,769,0
34,42.3,60.9,1.7,777,25.0,0,55,2,0,other,746,0
48,34.3,48.8,1.7,699,30.1,0,4,0,0,home_improvement,744,0
39,54.7,6.0,1.0,840,65.7,0,6,1,1,debt_consolidation,778,0
39,30.2,21.6,1.0,770,56.1,2,32,2,1,other,713,0
40,45.4,20.7,1.0,695,18.0,1,204,1,1,home_improvement,740,0
42,41.5,25.6,1.0,778,11.0,2,27,1,1,debt_consolidation,737,0
45,84.2,25.9,1.0,554,40.2,0,40,2,1,debt_consolidation,707,0
40,51.3,27.8,1.0,654,24.2,0,54,2,0,debt_consolidation,734,0
23,228.0,13.9,1.0,783,32.3,0,110,1,1,medical,803,0
39,52.6,13.1,1.0,680,47.7,0,36,0,0,auto,753,0
42,98.4,36.5,1.0,744,12.3,2,28,1,0,home_improvement,736,0
61,51.6,6.8,1.0,610,26.7,0,47,1,0,debt_consolidation,741,1
29,50.7,8.1,1.0,698,48.5,0,11,1,0,home_improvement,752,0
60,18.7,15.9,1.0,666,28.5,0,5,0,1,home_improvement,745,0
35,74.1,45.4,1.0,712,42.4,0,18,1,1,auto,740,0
60,34.8,16.0,1.0,627,4.6,0,2,0,1,debt_consolidation,745,0
18,46.7,6.5,1.0,673,37.4,0,143,0,1,medical,756,0
38,56.7,10.0,1.0,850,59.8,0,14,2,1,home_improvement,772,0
18,82.9,39.2,1.0,755,45.4,0,2,0,1,home_improvement,758,0
24,19.1,6.1,1.0,626,50.3,0,33,1,1,debt_consolidation,726,0
36,56.0,9.3,1.0,664,18.3,0,33,0,0,medical,760,0
47,56.5,17.6,1.0,685,48.3,1,116,1,1,debt_consolidation,730,1
32,33.5,4.1,1.0,815,79.7,0,9,0,1,medical,773,0
44,43.7,31.8,1.0,589,41.7,0,6,0,1,auto,718,0
31,49.3,13.6,1.0,680,4.2,1,47,2,0,debt_consolidation,735,0
60,67.4,80.4,1.4,704,48.9,0,91,1,1,debt_consolidation,721,0
34,32.6,31.0,1.1,608,33.9,0,20,0,0,auto,726,0
64,37.7,24.4,1.0,682,64.7,2,122,2,1,auto,697,0
62,84.0,12.5,1.0,660,61.9,1,20,3,1,debt_consolidation,710,0
30,48.7,19.3,1.0,567,34.6,1,5,0,1,debt_consolidation,706,0
47,27.5,11.4,1.0,706,32.1,0,35,0,1,debt_consolidation,757,0
35,112.0,36.5,1.0,704,22.1,0,5,1,0,other,756,0
58,65.2,10.3,1.0,640,44.2,0,34,2,1,other,730,0
45,55.5,26.0,1.0,683,16.5,1,107,2,1,home_improvement,723,0
63,39.4,9.0,1.0,659,26.9,1,1,1,0,home_improvement,731,0
39,105.1,54.7,1.0,696,35.0,0,25,3,1,auto,722,0
37,30.7,11.2,1.0,707,20.2,0,135,0,1,home_improvement,764,0
32,44.9,48.1,1.3,691,44.6,2,87,1,0,medical,702,0
42,86.3,13.2,1.0,696,30.5,1,19,2,1,home_improvement,733,0
46,49.9,6.6,1.0,700,40.3,0,14,2,0,debt_consolidation,748,0
42,43.3,34.0,1.0,623,41.5,0,6,0,0,medical,729,0
44,78.5,12.2,1.0,801,41.3,0,48,1,1,debt_consolidation,776,0
50,68.2,66.4,1.2,678,14.3,0,20,2,0,home_improvement,724,1
40,51.6,25.8,1.0,722,40.2,0,159,0,0,home_improvement,763,0
33,33.5,64.4,2.3,710,33.4,0,24,1,1,debt_consolidation,727,1
29,56.0,53.6,1.1,758,15.9,2,0,1,0,debt_consolidation,723,0
34,40.6,13.4,1.0,731,33.0,0,25,2,0,debt_consolidation,753,0
37,79.6,9.3,1.0,619,20.7,0,59,2,1,other,735,0
53,44.1,40.0,1.1,749,8.4,1,51,0,1,medical,748,0
52,110.9,9.6,1.0,661,54.8,0,25,2,0,home_improvement,745,0
32,177.8,24.5,1.0,676,54.8,0,44,1,1,debt_consolidation,754,0
48,160.3,6.4,1.0,737,47.6,0,148,0,0,debt_consolidation,793,0
30,57.8,21.9,1.0,820,14.6,1,23,0,1,auto,774,0
51,45.4,32.2,1.0,688,20.3,0,102,2,0,other,741,0
22,33.7,9.9,1.0,653,34.0,0,56,0,1,debt_consolidation,745,0
53,40.7,20.6,1.0,721,22.3,1,5,1,0,home_improvement,742,1
39,50.2,16.3,1.0,819,35.9,1,54,0,0,debt_consolidation,773,0
44,15.1,37.0,2.9,694,23.2,0,3,0,0,auto,748,0
40,36.7,14.8,1.0,737,47.3,1,15,0,1,home_improvement,744,0
28,30.2,23.5,1.0,644,25.8,0,68,1,1,debt_consolidation,731,1
43,30.2,9.2,1.0,720,58.2,1,22,2,0,medical,728,0
41,43.4,20.9,1.0,666,10.3,1,45,0,0,home_improvement,740,0
50,169.4,97.0,1.0,666,19.3,0,91,2,0,debt_consolidation,726,0
49,37.8,17.8,1.0,697,23.2,0,20,2,0,debt_consolidation,745,0
56,200.2,36.8,1.0,730,6.6,0,124,2,0,home_improvement,780,0
48,38.1,43.5,1.4,609,41.0,0,7,2,1,debt_consolidation,703,0
27,35.8,50.8,1.7,743,23.7,1,70,0,1,other,738,0
50,69.1,25.8,1.0,520,38.8,2,35,1,1,medical,674,0
27,62.8,59.5,1.1,624,22.3,0,6,2,0,home_improvement,711,0
33,127.5,14.7,1.0,702,43.5,0,108,0,1,debt_consolidation,770,0
42,55.9,32.2,1.0,784,8.2,1,26,0,0,other,766,0
31,70.6,8.0,1.0,618,38.9,0,10,1,0,other,738,0
36,46.0,23.1,1.0,687,27.9,1,75,1,0,medical,733,0
53,29.3,33.5,1.4,721,39.3,0,1,0,1,other,748,0
34,60.8,19.7,1.0,736,23.8,1,57,1,0,home_improvement,749,0
30,142.2,21.0,1.0,488,29.0,0,19,0,1,medical,721,0
26,80.3,43.5,1.0,654,9.9,0,29,1,1,home_improvement,737,0
75,54.6,14.0,1.0,736,15.3,1,137,0,0,other,766,0
36,46.9,31.3,1.0,646,23.0,0,9,1,0,debt_consolidation,735,0
42,38.9,26.3,1.0,841,24.3,1,142,1,1,other,768,0
42,163.9,28.7,1.0,769,12.8,0,22,3,1,auto,771,0
55,58.4,16.1,1.0,850,51.8,0,18,1,0,home_improvement,787,0
34,49.7,100.0,2.4,720,11.5,0,0,1,0,auto,725,0
30,29.4,24.3,1.0,800,19.2,1,47,2,0,debt_consolidation,752,0
37,36.9,21.8,1.0,572,20.7,0,69,0,1,medical,726,0
32,45.4,38.5,1.0,677,24.0,0,15,2,0,home_improvement,731,0
24,77.7,7.8,1.0,674,57.1,0,18,0,0,home_improvement,755,0
19,70.0,54.1,1.0,720,14.8,0,34,2,1,auto,737,0
42,15.0,45.4,3.6,714,47.9,0,193,3,0,debt_consolidation,729,1
36,38.1,22.5,1.0,783,19.1,0,41,1,1,home_improvement,768,1
58,97.5,92.8,1.1,665,34.3,0,65,1,1,other,714,1
35,98.9,17.2,1.0,653,38.1,0,6,1,0,auto,746,1
37,137.3,4.5,1.0,748,36.2,0,59,1,0,debt_consolidation,784,0
56,101.7,17.9,1.0,557,19.9,0,5,1,1,debt_consolidation,727,0
21,74.7,19.4,1.0,792,37.8,1,5,1,1,other,756,0
51,47.8,18.9,1.0,721,74.4,0,1,0,1,debt_consolidation,747,0
31,66.5,21.5,1.0,542,19.8,0,19,2,0,home_improvement,712,0
28,72.7,14.0,1.0,678,27.5,0,97,0,0,medical,763,0
46,58.3,16.6,1.0,617,31.9,1,23,3,0,other,705,0
43,60.4,17.2,1.0,623,21.8,0,18,0,1,home_improvement,743,0
28,58.3,41.0,1.0,693,21.6,1,38,0,1,debt_consolidation,730,0
44,64.1,59.2,1.1,632,35.0,2,25,2,1,auto,677,0
60,66.9,45.4,1.0,767,71.2,0,84,0,1,debt_consolidation,753,0
51,65.6,46.5,1.0,720,42.5,0,45,1,0,home_improvement,744,0
43,45.0,8.7,1.0,648,48.1,0,81,2,0,auto,733,0
35,45.4,10.2,1.0,763,42.1,0,1,1,0,auto,765,1
40,78.2,19.2,1.0,726,61.9,0,3,0,1,medical,758,0
47,32.1,30.0,1.1,641,24.6,2,19,1,0,debt_consolidation,701,1
39,46.9,20.5,1.0,737,34.5,0,101,0,1,auto,764,0
47,67.2,34.6,1.0,677,58.7,0,88,0,0,home_improvement,743,0
53,138.5,73.7,1.0,775,45.5,0,39,0,1,medical,759,0
24,41.9,30.8,1.0,673,20.2,1,1,0,0,auto,734,0
43,22.0,61.2,3.3,793,35.1,2,12,1,0,home_improvement,721,0
47,36.5,33.8,1.1,648,8.4,0,11,0,0,medical,744,0
38,109.0,57.3,1.0,695,59.5,1,42,2,0,debt_consolidation,711,0
34,40.1,14.9,1.0,773,48.2,0,42,0,1,home_improvement,768,0
59,105.1,10.8,1.0,666,67.9,0,157,0,0,medical,760,0
40,18.3,38.2,2.5,727,19.7,0,52,1,0,debt_consolidation,752,0
40,25.0,41.0,2.0,733,27.1,1,153,1,0,debt_consolidation,736,0
35,42.5,76.6,2.2,767,32.5,0,74,0,1,debt_consolidation,745,0
38,62.1,11.6,1.0,698,22.1,0,36,1,0,other,760,0
38,114.4,29.9,1.0,781,46.3,1,13,1,1,medical,753,0
40,24.8,9.6,1.0,676,35.3,1,78,1,1,home_improvement,726,0
23,52.5,65.5,1.5,724,9.5,0,51,1,1,debt_consolidation,740,0
22,84.3,20.0,1.0,586,44.6,0,0,0,1,auto,729,0
34,88.4,48.4,1.0,782,15.8,1,12,4,1,auto,727,0
37,56.8,19.6,1.0,586,19.1,0,86,0,1,other,735,0
34,66.9,9.4,1.0,739,27.8,1,10,3,0,home_improvement,740,0
50,43.6,14.0,1.0,615,20.8,0,86,0,0,medical,747,0
41,80.3,15.5,1.0,615,23.8,0,110,1,1,home_improvement,740,0
50,92.8,21.7,1.0,640,13.8,0,46,2,0,home_improvement,742,0
44,51.9,63.0,1.5,602,4.1,1,36,1,0,debt_consolidation,702,1
18,108.9,48.9,1.0,800,29.1,0,13,0,1,debt_consolidation,774,0
47,55.1,47.4,1.0,637,65.5,0,78,1,0,home_improvement,716,0
59,37.1,42.3,1.4,673,16.4,2,59,0,0,medical,715,0
43,76.4,30.6,1.0,751,38.3,0,55,0,1,home_improvement,765,0
40,100.8,53.0,1.0,657,43.7,0,45,1,0,auto,732,0
27,51.6,98.6,2.3,611,66.9,0,6,0,0,auto,693,0
44,66.9,32.7,1.0,722,41.9,1,17,0,0,home_improvement,743,0
29,43.2,56.5,1.6,590,41.6,0,60,3,1,other,688,0
20,73.4,19.2,1.0,703,19.9,0,101,2,1,debt_consolidation,750,0
44,35.3,41.5,1.4,810,23.9,1,66,0,0,other,762,0
51,33.0,11.1,1.0,820,25.3,0,9,4,1,other,757,0
38,131.1,23.4,1.0,644,20.7,0,11,0,0,home_improvement,761,0
39,73.8,11.5,1.0,742,13.7,0,57,1,1,debt_consolidation,772,0
33,29.8,20.3,1.0,726,42.9,1,59,1,1,auto,733,0
60,46.6,38.9,1.0,675,31.7,1,0,2,1,debt_consolidation,710,0
46,35.3,38.4,1.3,741,68.5,0,102,2,1,home_improvement,730,0
37,79.4,68.6,1.0,618,16.6,1,6,1,1,other,697,1
38,40.3,17.3,1.0,673,33.9,0,49,1,1,home_improvement,742,0
43,29.7,7.7,1.0,675,23.2,0,31,2,0,debt_consolidation,742,0
54,44.8,24.9,1.0,724,35.0,0,6,2,1,auto,742,0
35,17.4,54.4,3.7,706,58.4,0,82,1,1,debt_consolidation,726,0
31,44.6,47.4,1.3,713,23.5,1,8,0,0,auto,736,0
45,22.8,9.3,1.0,599,30.6,1,131,0,0,auto,724,0
40,34.2,10.1,1.0,778,50.4,0,47,0,1,auto,769,0
24,80.0,51.2,1.0,708,21.4,0,21,0,1,debt_consolidation,748,0
40,112.7,50.7,1.0,650,45.1,1,41,1,1,other,712,0
37,82.9,8.8,1.0,706,28.7,0,37,1,1,debt_consolidation,760,0
36,83.9,18.7,1.0,625,62.6,0,30,1,1,auto,727,0
43,15.6,48.7,3.7,846,34.6,0,7,0,0,debt_consolidation,779,0
44,34.7,47.3,1.6,606,29.5,0,46,0,1,debt_consolidation,720,0
61,80.3,18.3,1.0,558,26.7,0,3,0,0,home_improvement,733,1
49,83.9,7.7,1.0,626,54.0,0,22,0,1,debt_consolidation,743,0
51,45.9,36.5,1.0,738,42.7,1,104,3,1,home_improvement,718,0
36,36.3,14.4,1.0,667,26.5,0,2,0,0,medical,751,0
41,83.5,45.9,1.0,724,31.4,2,19,0,1,debt_consolidation,722,0
33,30.6,48.6,1.9,776,4.0,0,219,1,0,debt_consolidation,770,0
33,40.8,27.4,1.0,672,17.2,0,0,1,1,other,739,0
51,29.8,17.4,1.0,688,21.1,2,16,0,1,debt_consolidation,721,0
67,18.3,24.7,1.6,675,65.7,0,139,2,1,home_improvement,723,1
49,58.9,48.4,1.0,680,44.9,0,39,2,0,other,725,0
46,96.4,27.0,1.0,688,30.8,1,8,0,1,home_improvement,742,0
47,74.2,28.0,1.0,727,25.9,0,9,1,0,debt_consolidation,760,0
51,36.2,11.9,1.0,690,30.7,0,11,1,0,auto,752,0
40,76.7,17.9,1.0,682,10.0,1,0,0,1,auto,746,0
40,31.3,51.0,2.0,651,22.9,0,2,6,0,debt_consolidation,689,1
49,15.0,10.8,1.0,767,21.4,0,30,2,1,debt_consolidation,757,0
60,41.9,60.2,1.7,701,63.4,0,46,1,1,debt_consolidation,721,0
42,71.6,38.5,1.0,530,51.4,0,128,3,0,home_improvement,689,0
21,22.4,17.9,1.0,753,50.4,1,23,1,0,home_improvement,740,0
50,45.5,9.4,1.0,618,14.6,0,10,0,0,home_improvement,748,0
44,56.6,12.5,1.0,592,17.1,0,52,2,0,auto,728,0
32,63.6,33.0,1.0,708,53.4,0,85,2,0,other,735,0
31,125.0,23.7,1.0,667,31.3,0,5,0,0,debt_consolidation,760,0
18,33.1,71.1,2.6,601,15.7,1,1,0,0,debt_consolidation,699,0
32,35.3,37.3,1.3,531,34.2,0,22,0,1,debt_consolidation,704,0
39,61.2,39.4,1.0,828,11.4,0,10,2,1,auto,768,0
47,97.4,28.2,1.0,630,7.7,0,76,0,1,debt_consolidation,752,0
40,60.3,38.1,1.0,711,17.8,0,61,0,1,debt_consolidation,755,0
29,43.0,12.6,1.0,709,17.9,0,18,0,1,auto,762,0
36,47.8,42.6,1.1,666,39.7,1,35,1,1,home_improvement,710,1
42,124.0,3.9,1.0,710,28.5,1,42,1,0,auto,761,0
48,83.2,42.8,1.0,648,26.5,1,25,1,1,medical,716,0
45,76.6,46.8,1.0,520,35.0,0,177,0,0,home_improvement,710,1
51,61.9,84.0,1.6,725,36.3,0,127,1,0,auto,732,0
18,98.8,13.7,1.0,668,49.4,1,45,2,1,home_improvement,723,0
44,78.7,42.9,1.0,573,4.6,0,3,1,1,medical,718,0
45,66.1,6.5,1.0,678,46.8,0,73,1,0,auto,753,0
30,45.5,27.5,1.0,700,28.0,0,34,0,1,auto,753,0
44,49.4,44.8,1.1,788,15.6,0,3,0,1,auto,769,0
35,64.8,7.8,1.0,790,21.0,0,84,1,1,home_improvement,781,0
27,22.0,26.7,1.5,669,13.0,1,12,2,1,other,715,0
26,36.8,56.1,1.8,767,24.1,2,184,1,0,medical,725,0
48,30.2,45.3,1.8,632,53.5,0,46,1,1,debt_consolidation,713,0
48,69.5,22.3,1.0,739,7.1,0,19,0,0,auto,778,0
54,129.4,7.4,1.0,603,58.8,1,19,2,1,medical,714,0
50,88.5,30.0,1.0,747,31.3,0,30,1,0,debt_consolidation,763,0
47,60.8,57.1,1.1,701,58.7,0,6,1,0,medical,727,0
29,26.6,21.2,1.0,730,25.7,0,32,1,0,debt_consolidation,754,0
39,152.6,19.4,1.0,765,35.9,0,17,4,0,debt_consolidation,760,0
38,74.4,86.6,1.4,655,27.1,2,15,1,1,home_improvement,680,0
65,102.9,13.0,1.0,850,52.2,0,9,2,0,auto,786,0
31,66.3,15.8,1.0,742,14.7,0,54,2,1,debt_consolidation,760,0
26,80.6,30.4,1.0,734,25.6,0,27,0,1,home_improvement,764,0
29,107.1,5.8,1.0,739,31.8,0,49,3,1,other,759,0
53,43.8,27.9,1.0,668,25.8,0,67,1,1,other,740,0
34,82.0,24.2,1.0,682,9.6,0,32,2,1,debt_consolidation,745,0
50,17.3,23.8,1.6,714,28.0,0,16,1,1,other,746,0
35,93.6,41.9,1.0,794,10.4,0,39,1,1,debt_consolidation,773,0
54,81.3,18.3,1.0,650,25.7,1,13,0,1,auto,737,0
23,57.1,12.7,1.0,703,27.1,2,38,0,1,home_improvement,731,0
36,93.5,10.1,1.0,615,10.7,0,19,0,0,other,758,0
48,284.0,5.9,1.0,493,21.8,0,38,1,0,home_improvement,752,0
39,73.6,21.3,1.0,568,44.9,0,22,2,1,debt_consolidation,707,0
31,60.6,24.4,1.0,496,73.8,2,82,0,0,home_improvement,670,1
58,38.0,46.9,1.5,707,28.8,1,16,0,1,debt_consolidation,729,0
25,59.7,76.1,1.5,664,49.7,0,123,1,0,auto,716,0
31,41.2,18.2,1.0,584,40.2,0,15,2,1,auto,709,0
55,98.7,30.7,1.0,661,39.0,0,0,1,0,debt_consolidation,742,1
